eventid,playerid,jogador,teamId,teamName,minute,tempo,type,outcome,x,y,endX,endY
98,318475,Pedro,1239,Flamengo,13,FirstHalf,Pass,Unsuccessful,67.4,50.1,89.5,40.6
92,101675,Santos,1243,Athletico Paranaense,13,FirstHalf,KeeperPickup,Successful,12.1,55.2,,
93,101675,Santos,1243,Athletico Paranaense,13,FirstHalf,Pass,Successful,12.1,55.2,27.4,87.3
94,445159,Léo Derik,1243,Athletico Paranaense,13,FirstHalf,Pass,Successful,29.2,90.3,37.4,81.9
95,279539,Steven Mendoza,1243,Athletico Paranaense,13,FirstHalf,Pass,Successful,34.7,85.1,31.3,98.8
96,462994,Bruno Zapelli,1243,Athletico Paranaense,13,FirstHalf,Pass,Successful,41.5,78.3,31.1,76.1
97,517830,Felipinho,1243,Athletico Paranaense,13,FirstHalf,Pass,Successful,32.7,91.2,26.7,74.3
98,404979,Lucas Esquivel,1243,Athletico Paranaense,13,FirstHalf,Pass,Successful,26.7,74.3,19.2,54.8
99,477736,Juan Aguirre,1243,Athletico Paranaense,13,FirstHalf,Pass,Successful,19.2,54.8,21.7,17.8
100,517829,Arthur Dias,1243,Athletico Paranaense,13,FirstHalf,Pass,Successful,21.7,17.8,27.5,7.8
101,114096,Jádson,1243,Athletico Paranaense,13,FirstHalf,Pass,Unsuccessful,28.1,9.2,68.5,29.6
99,88300,Danilo,1239,Flamengo,14,FirstHalf,BallRecovery,Successful,28,74.2,,
100,88300,Danilo,1239,Flamengo,14,FirstHalf,Pass,Successful,27.8,74.2,9,46.9
101,303902,Agustín Rossi,1239,Flamengo,14,FirstHalf,Pass,Successful,10.5,48.2,28,78.1
102,146761,Léo Pereira,1239,Flamengo,14,FirstHalf,Pass,Successful,52.6,83.9,43.1,68.2
103,355684,Léo Ortiz,1239,Flamengo,14,FirstHalf,Pass,Successful,43.4,64.5,56.2,63
104,319756,Lucas Paquetá,1239,Flamengo,14,FirstHalf,Pass,Successful,56.2,63,56.5,82
105,146761,Léo Pereira,1239,Flamengo,14,FirstHalf,Pass,Successful,63.2,79.9,74,96.3
